Batch_ID,Product_ID,Manufacture_Date,Label_Expiry_Date,Delivered_Date,Lead_Time_Days,Country,Shipment_Mode,Manufacturing_Site,Quantity,Weight_kg,Freight_Cost_USD
BATCH-01113,ARV-004,2025-08-15,2027-08-15,2025-09-06,8,Guatemala,Air,"Aurobindo Unit III, India",4301,1435.0,16252.95
BATCH-01114,ARV-010,2025-11-22,2027-11-22,2026-01-12,14,Zimbabwe,Truck,"Aurobindo Unit VII, IN",40534,3749.0,9708.48
BATCH-01115,ARV-016,2026-03-15,2028-03-14,2026-03-29,4,Nigeria,Air Charter,"Cipla, Goa, India",10383,767.0,3963.0
BATCH-01116,ARV-001,2025-04-25,2027-04-25,2025-06-23,18,Zimbabwe,Truck,"Aurobindo Unit III, India",4000,9020.0,14958.2
BATCH-01117,ARV-001,2025-04-23,2027-04-23,2025-07-12,21,Côte d'Ivoire,Air,"Aurobindo Unit III, India",8676,4845.0,5254.1
BATCH-01118,ARV-006,2025-03-29,2027-03-29,2025-04-19,14,Guyana,Air,"Aurobindo Unit III, India",431,377.0,5228.67
BATCH-01119,ARV-003,2026-01-13,2028-01-13,2026-03-12,17,Vietnam,Air,Mylan (formerly Matrix) Nashik,4980,695.0,1377.02
BATCH-01120,ARV-006,2025-02-02,2027-02-02,2025-04-13,13,Vietnam,Air,"Aurobindo Unit III, India",10080,507.0,4159.45
BATCH-01121,ARV-003,2025-08-12,2027-08-12,2025-10-09,7,Uganda,Truck,Mylan (formerly Matrix) Nashik,6139,1518.0,6561.51
BATCH-01122,ARV-010,2025-10-30,2027-10-30,2025-12-01,6,Rwanda,Air,Hetero Unit III Hyderabad IN,61209,9117.0,98763.02
BATCH-01123,ARV-007,2025-12-22,2027-12-22,2026-01-10,9,South Sudan,Air,"Aurobindo Unit III, India",1466,83.0,2089.0
BATCH-01124,HRDT-001,2026-01-11,2028-01-11,2026-03-16,9,Uganda,Air,"Alere Medical Co., Ltd.",6000,2432.0,23178.68
BATCH-01125,ARV-024,2025-07-04,2027-07-04,2025-09-16,19,Haiti,Air,Bristol-Myers Squibb Anagni IT,240,12.0,450.0
BATCH-01126,ARV-003,2026-01-14,2028-01-14,2026-03-10,19,Mozambique,Air,Hetero Unit III Hyderabad IN,35136,4784.0,19286.53
BATCH-01127,ARV-004,2025-12-27,2027-12-27,2026-03-14,19,Haiti,Air,Hetero Unit III Hyderabad IN,20000,1777.0,15330.56
BATCH-01128,ARV-008,2025-08-25,2027-08-25,2025-09-14,15,Zambia,Air,Mylan (formerly Matrix) Nashik,16200,1583.0,8098.12
BATCH-01129,ARV-005,2026-03-10,2028-03-09,2026-05-01,14,Uganda,Air,"Aurobindo Unit III, India",1560,166.0,1488.99
BATCH-01130,ARV-006,2025-08-16,2027-08-16,2025-10-10,48,South Africa,Ocean,"Strides, Bangalore, India.",75000,3347.0,7414.66
BATCH-01131,ARV-007,2025-08-28,2027-08-28,2025-11-03,11,Guyana,Air,"Aurobindo Unit III, India",204,171.0,2522.76
BATCH-01132,ARV-005,2025-09-29,2027-09-29,2025-11-26,16,Rwanda,Air,ABBVIE (Abbott) Logis. UK,255,253.0,2455.7
BATCH-01133,ARV-003,2025-03-02,2027-03-02,2025-05-14,18,Uganda,Air,"Aurobindo Unit III, India",5131,691.0,8252.73
BATCH-01134,ARV-014,2025-05-19,2027-05-19,2025-07-18,25,Zambia,Truck,"Aurobindo Unit III, India",10000,2085.0,3379.64
BATCH-01135,ARV-006,2025-09-03,2027-09-03,2025-10-03,21,Mozambique,Truck,"Aurobindo Unit III, India",2268,109.0,1148.65
BATCH-01136,ARV-012,2025-07-04,2027-07-04,2025-07-18,8,Zambia,Truck,"Cipla, Goa, India",58097,19451.0,16898.2
BATCH-01137,ARV-002,2025-05-31,2027-05-31,2025-07-10,17,Ethiopia,Air,"Aurobindo Unit III, India",25540,2031.0,6774.59
BATCH-01138,ARV-001,2025-02-03,2027-02-03,2025-03-31,11,Tanzania,Air,"Aurobindo Unit III, India",17000,6007.0,20395.6
BATCH-01139,HRDT-001,2025-10-05,2027-10-05,2025-11-04,17,South Sudan,Air,"Alere Medical Co., Ltd.",470,244.0,7428.38
BATCH-01140,HRDT-001,2025-11-08,2027-11-08,2026-01-12,14,Uganda,Air,"Alere Medical Co., Ltd.",2957,1313.0,31917.19
BATCH-01141,ARV-001,2025-03-08,2027-03-08,2025-04-14,19,Côte d'Ivoire,Air,"Aurobindo Unit III, India",3885,467.0,6299.56
BATCH-01142,ARV-013,2025-02-21,2027-02-21,2025-04-04,10,Ethiopia,Air,"Aurobindo Unit III, India",3000,342.0,1850.7
BATCH-01143,ARV-002,2025-03-24,2027-03-24,2025-05-08,29,Zambia,Truck,Hetero Unit III Hyderabad IN,50000,2809.0,3629.37
BATCH-01144,ARV-005,2025-10-17,2027-10-17,2025-11-27,11,Nigeria,Air Charter,"Aurobindo Unit III, India",24470,6808.0,21347.12
BATCH-01145,ARV-003,2026-03-23,2028-03-22,2026-04-27,6,Nigeria,Air Charter,"Cipla, Goa, India",350505,72975.0,129843.24
BATCH-01146,ARV-001,2026-01-02,2028-01-02,2026-01-25,18,Mozambique,Truck,"Hetero, Jadcherla, unit 5, IN",34200,7908.0,5496.08
BATCH-01147,ARV-015,2025-10-20,2027-10-20,2025-12-03,8,Nigeria,Air Charter,"Aurobindo Unit III, India",41665,5110.0,18461.22
BATCH-01148,ARV-004,2025-07-28,2027-07-28,2025-10-09,25,Uganda,Truck,"Aurobindo Unit III, India",32000,3026.0,14406.99
BATCH-01149,ARV-002,2025-06-01,2027-06-01,2025-09-14,49,South Africa,Ocean,"Cipla, Goa, India",159000,16729.0,25199.31
BATCH-01150,ARV-001,2025-11-27,2027-11-27,2026-01-08,19,Vietnam,Air,"Hetero, Jadcherla, unit 5, IN",17755,1505.0,2604.31
BATCH-01151,HRDT-001,2025-07-07,2027-07-07,2025-09-09,11,Kenya,Air,Inverness Japan,1,1370.0,14515.01
BATCH-01152,ARV-005,2025-08-12,2027-08-12,2025-10-17,13,Côte d'Ivoire,Air,ABBVIE Ludwigshafen Germany,16800,4213.0,27376.29
BATCH-01153,HRDT-002,2026-01-23,2028-01-23,2026-04-04,12,Uganda,Air,"Trinity Biotech, Plc",1903,566.0,3603.93
BATCH-01154,HRDT-003,2025-06-19,2027-06-19,2025-08-03,20,Botswana,Air,Inverness Japan,8,3.0,584.1
BATCH-01155,ARV-007,2025-12-18,2027-12-18,2026-02-17,10,Nigeria,Air,Mylan (formerly Matrix) Nashik,10000,574.0,4760.43
BATCH-01156,HRDT-001,2025-09-07,2027-09-07,2025-10-27,14,Nigeria,Air,"Alere Medical Co., Ltd.",2890,1377.0,32575.03
BATCH-01157,ARV-005,2025-08-29,2027-08-29,2025-09-13,7,Ethiopia,Air,ABBVIE Ludwigshafen Germany,2680,549.0,3600.65
BATCH-01158,ARV-005,2026-02-03,2028-02-03,2026-03-21,27,Uganda,Truck,ABBVIE Ludwigshafen Germany,3426,698.0,2676.0
BATCH-01159,ARV-002,2025-08-15,2027-08-15,2025-11-02,38,South Africa,Ocean,"Cipla, Goa, India",96770,10536.0,4957.81
BATCH-01160,ARV-004,2025-11-14,2027-11-14,2025-12-03,6,Nigeria,Air Charter,"Cipla, Goa, India",1048,4809.0,18461.23
BATCH-01161,HRDT-001,2026-02-15,2028-02-15,2026-03-29,14,Nigeria,Air,"Alere Medical Co., Ltd.",4987,2022.0,30257.97
BATCH-01162,ARV-006,2026-01-03,2028-01-03,2026-03-09,18,Côte d'Ivoire,Truck,"Aurobindo Unit III, India",4157,1385.0,6437.76
BATCH-01163,ARV-010,2026-03-18,2028-03-17,2026-04-27,27,Côte d'Ivoire,Truck,"Cipla, Kurkumbh, India",30000,3000.0,12748.74
BATCH-01164,ARV-005,2025-03-25,2027-03-25,2025-05-10,14,Uganda,Air,ABBVIE Ludwigshafen Germany,60,547.0,2437.63
BATCH-01165,ARV-006,2025-07-20,2027-07-20,2025-08-18,13,South Africa,Air,"Aurobindo Unit III, India",33711,1810.0,2016.42
BATCH-01166,HRDT-002,2025-04-24,2027-04-24,2025-06-03,6,Tanzania,Air,"Trinity Biotech, Plc",839,277.0,3146.63
BATCH-01167,ARV-007,2025-05-14,2027-05-14,2025-06-08,7,Zambia,Truck,"Aurobindo Unit III, India",500,10681.0,17384.76
BATCH-01168,HRDT-002,2026-03-03,2028-03-02,2026-05-11,11,Nigeria,Air,"Trinity Biotech, Plc",12485,3655.0,25636.67
BATCH-01169,ARV-007,2026-03-17,2028-03-16,2026-04-07,12,Nigeria,Air Charter,"Aurobindo Unit III, India",7526,507.0,1263.0
BATCH-01170,ARV-004,2025-02-01,2027-02-01,2025-04-28,29,Zambia,Truck,"Aurobindo Unit III, India",26402,6986.0,6269.7
BATCH-01171,ARV-007,2025-06-02,2027-06-02,2025-08-04,15,South Africa,Air,"Aurobindo Unit III, India",23800,1273.0,3296.58
BATCH-01172,ARV-001,2025-06-21,2027-06-21,2025-08-27,15,South Africa,Air,"Aurobindo Unit III, India",39049,3669.0,4263.07
BATCH-01173,ARV-003,2025-12-31,2027-12-31,2026-03-03,11,Uganda,Air,"Cipla, Goa, India",15021,1411.0,13983.98
BATCH-01174,ARV-019,2025-08-19,2027-08-19,2025-09-11,8,Vietnam,Air,ABBVIE (Abbott) Logis. UK,18,55.0,3785.84
BATCH-01175,ARV-005,2025-10-14,2027-10-14,2025-12-14,5,Rwanda,Air,"Aurobindo Unit III, India",16515,3991.0,13380.52
BATCH-01176,ARV-003,2025-05-15,2027-05-15,2025-06-27,6,Nigeria,Air Charter,"Aurobindo Unit III, India",40230,4531.0,30983.24
BATCH-01177,ARV-002,2026-01-14,2028-01-14,2026-03-22,10,Zambia,Air,"Aurobindo Unit III, India",38939,3962.0,20233.34
BATCH-01178,ARV-005,2025-06-04,2027-06-04,2025-08-04,8,Vietnam,Air,ABBVIE Ludwigshafen Germany,1785,266.0,6937.66
BATCH-01179,ARV-012,2025-03-30,2027-03-30,2025-05-14,9,Uganda,Air,"Strides, Bangalore, India.",3374,250.0,2331.03
BATCH-01180,ARV-003,2025-08-26,2027-08-26,2025-09-23,3,Nigeria,Air Charter,"Aurobindo Unit III, India",154667,20339.0,12601.06
BATCH-01181,ARV-001,2025-07-10,2027-07-10,2025-08-05,15,Haiti,Air,Mylan (formerly Matrix) Nashik,43512,3609.0,32479.84
BATCH-01182,HRDT-001,2025-01-17,2027-01-17,2025-02-16,20,Nigeria,Air,ABBVIE GmbH & Co.KG Wiesbaden,1000,341.0,2682.47
BATCH-01183,ARV-004,2025-03-09,2027-03-09,2025-04-20,16,Haiti,Air,"Aurobindo Unit III, India",16752,1580.0,11572.0
BATCH-01184,ARV-003,2025-10-06,2027-10-06,2025-12-06,12,"Congo, DRC",Air,Mylan (formerly Matrix) Nashik,2000,274.0,2371.06
BATCH-01185,ARV-002,2026-02-05,2028-02-05,2026-03-16,7,Zimbabwe,Air Charter,"Strides, Bangalore, India.",158000,9832.0,68350.52
BATCH-01186,ARV-002,2025-05-09,2027-05-09,2025-06-23,14,Zambia,Truck,"Aurobindo Unit III, India",98000,9522.0,13518.56
BATCH-01187,HRDT-008,2025-08-19,2027-08-19,2025-09-13,7,Haiti,Air,"Orasure Technologies, Inc",127,22.0,4625.81
BATCH-01188,ARV-005,2025-11-12,2027-11-12,2026-01-02,15,Côte d'Ivoire,Air,ABBVIE (Abbott) Logis. UK,320,326.0,3852.86
BATCH-01189,ARV-004,2025-08-25,2027-08-25,2025-10-18,14,Vietnam,Air,Hetero Unit III Hyderabad IN,11755,1083.0,9046.76
BATCH-01190,ARV-005,2025-12-20,2027-12-20,2026-02-22,5,Haiti,Air,ABBVIE Ludwigshafen Germany,80,8.0,737.12
BATCH-01191,ARV-008,2025-11-19,2027-11-19,2026-01-15,12,Angola,Air,"Aurobindo Unit III, India",480,173.0,2322.47
BATCH-01192,ARV-004,2025-10-26,2027-10-26,2025-12-16,13,Côte d'Ivoire,Truck,Mylan (formerly Matrix) Nashik,15120,959.0,4424.91
BATCH-01193,HRDT-001,2026-01-06,2028-01-06,2026-03-09,7,Lesotho,Air,"Alere Medical Co., Ltd.",2104,856.0,11063.78
BATCH-01194,ARV-009,2025-06-27,2027-06-27,2025-08-10,16,South Africa,Air,"Cipla, Goa, India",2016,136.0,1881.24
BATCH-01195,HRDT-001,2025-09-29,2027-09-29,2025-12-07,13,"Congo, DRC",Air,"Alere Medical Co., Ltd.",1500,448.0,2757.4
BATCH-01196,HRDT-004,2025-12-14,2027-12-14,2026-01-23,15,Ethiopia,Air,Chembio Diagnostics Sys. Inc.,832,238.0,1945.45
BATCH-01197,ARV-001,2025-01-13,2027-01-13,2025-02-11,17,Mozambique,Air,"MSD Manati, Puerto Rico, (USA)",409,45.0,348.09
BATCH-01198,HRDT-006,2025-03-13,2027-03-13,2025-04-30,21,Ethiopia,Air,"KHB Test Kit Facility, Shanghai China",7002,5057.0,44347.71
BATCH-01199,ARV-017,2025-08-31,2027-08-31,2025-09-23,11,Nigeria,Air Charter,Mylan (formerly Matrix) Nashik,30000,3272.0,12601.07
BATCH-01200,ARV-010,2025-12-04,2027-12-04,2025-12-30,15,Uganda,Air,"Cipla, Kurkumbh, India",5580,1187.0,9609.69
BATCH-01201,ARV-001,2025-09-18,2027-09-18,2025-11-29,19,Haiti,Air,"MSD Patheon, Canada",6705,1979.0,853.07
BATCH-01202,ARV-003,2026-03-13,2028-03-12,2026-05-07,7,Nigeria,Air Charter,"Cipla, Goa, India",14000,1983.0,4065.0
BATCH-01203,HRDT-002,2025-09-02,2027-09-02,2025-10-10,21,Liberia,Air,"Trinity Biotech, Plc",50,17.0,515.11
BATCH-01204,ARV-005,2025-12-07,2027-12-07,2026-02-13,17,Tanzania,Air,ABBVIE Ludwigshafen Germany,2736,328.0,3940.54
BATCH-01205,ARV-016,2025-04-05,2027-04-05,2025-04-29,16,Nigeria,Air,Mylan (formerly Matrix) Nashik,969,71.0,1181.41
BATCH-01206,ARV-015,2025-05-13,2027-05-13,2025-06-22,20,Uganda,Air,"Aspen-OSD, Port Elizabeth, SA",1795,160.0,2590.35
BATCH-01207,ARV-015,2025-06-09,2027-06-09,2025-07-30,8,Nigeria,Air Charter,Mylan (formerly Matrix) Nashik,109140,8735.0,9736.1
BATCH-01208,ARV-005,2025-05-18,2027-05-18,2025-06-25,17,Haiti,Air,ABBVIE Ludwigshafen Germany,90,17.0,693.54
BATCH-01209,ARV-019,2026-02-23,2028-02-23,2026-04-18,9,Vietnam,Air,ABBVIE Ludwigshafen Germany,200,22.0,1475.95
BATCH-01210,ARV-004,2026-01-22,2028-01-22,2026-04-06,21,Vietnam,Air,Mylan (formerly Matrix) Nashik,8000,696.0,1599.67
BATCH-01211,ARV-002,2025-08-29,2027-08-29,2025-09-27,21,Zimbabwe,Truck,"Strides, Bangalore, India.",9073,521.0,2494.56
BATCH-01212,ARV-015,2025-05-30,2027-05-30,2025-06-15,10,Nigeria,Air Charter,"Aspen-OSD, Port Elizabeth, SA",662,58.0,7445.8
BATCH-01213,ARV-017,2025-08-12,2027-08-12,2025-10-14,7,Nigeria,Air Charter,Mylan (formerly Matrix) Nashik,2389,277.0,18495.9
BATCH-01214,ARV-002,2026-02-24,2028-02-24,2026-04-17,19,Haiti,Air,"Aurobindo Unit III, India",2118,134.0,1987.82
BATCH-01215,ARV-017,2025-12-13,2027-12-13,2026-01-20,6,Tanzania,Air,"Cipla, Goa, India",30598,3637.0,22904.02
BATCH-01216,ARV-008,2025-10-17,2027-10-17,2025-11-22,6,Rwanda,Air,Mylan (formerly Matrix) Nashik,5232,526.0,9994.57
BATCH-01217,ARV-005,2025-10-16,2027-10-16,2025-11-26,13,Uganda,Air,"Aurobindo Unit III, India",4001,972.0,17102.56
BATCH-01218,HRDT-002,2025-10-08,2027-10-08,2025-12-06,17,South Sudan,Air,"Trinity Biotech, Plc",749,262.0,4669.02
BATCH-01219,ARV-016,2025-02-16,2027-02-16,2025-04-11,18,Zimbabwe,Air,"Cipla, Goa, India",1600,422.0,3335.15
BATCH-01220,ARV-011,2026-04-15,2028-04-14,2026-05-10,12,Vietnam,Air,Mylan (formerly Matrix) Nashik,21384,2406.0,4872.65
BATCH-01221,ARV-002,2025-06-23,2027-06-23,2025-08-23,22,Zambia,Truck,Hetero Unit III Hyderabad IN,150000,8754.0,8109.91
BATCH-01222,ARV-013,2025-02-17,2027-02-17,2025-04-13,14,Vietnam,Air,"Strides, Bangalore, India.",2576,121.0,2789.74
BATCH-01223,HRDT-002,2024-12-22,2026-12-22,2025-01-23,21,Nigeria,Air,"Trinity Biotech, Plc",40,14.0,713.58
BATCH-01224,ARV-003,2025-12-30,2027-12-30,2026-02-02,9,Nigeria,Air Charter,Mylan (formerly Matrix) Nashik,251047,36448.0,34218.36
BATCH-01225,HRDT-001,2026-02-23,2028-02-23,2026-04-24,12,Côte d'Ivoire,Air,"Alere Medical Co., Ltd.",6500,2634.0,30778.29
BATCH-01226,HRDT-001,2025-12-14,2027-12-14,2026-02-12,21,Burundi,Air,"Alere Medical Co., Ltd.",2796,1133.0,20572.96
BATCH-01227,HRDT-005,2025-09-30,2027-09-30,2025-10-18,6,Liberia,Air,"Standard Diagnostics, Korea",70,25.0,648.95
BATCH-01228,HRDT-001,2026-01-28,2028-01-28,2026-02-25,21,Nigeria,Air,"Alere Medical Co., Ltd.",9258,3759.0,57561.38
BATCH-01229,ARV-011,2025-11-06,2027-11-06,2025-12-19,7,Vietnam,Air,Mylan (formerly Matrix) Nashik,40000,4233.0,6878.63
BATCH-01230,ARV-010,2025-12-27,2027-12-27,2026-02-04,9,Uganda,Air,Hetero Unit III Hyderabad IN,34385,11594.0,85414.3
BATCH-01231,HRDT-002,2025-12-18,2027-12-18,2026-03-03,18,Nigeria,Air,"Trinity Biotech, Plc",24250,7080.0,70509.14
BATCH-01232,ARV-001,2025-12-02,2027-12-02,2026-01-14,10,Nigeria,Air Charter,"Aurobindo Unit III, India",36390,17455.0,20666.07
BATCH-01233,ARV-001,2025-07-30,2027-07-30,2025-10-24,30,Uganda,Truck,"Strides, Bangalore, India.",10000,1051.0,39130.38
BATCH-01234,ARV-004,2025-08-04,2027-08-04,2025-10-10,51,South Africa,Ocean,"Aurobindo Unit III, India",25000,2303.0,3790.0
BATCH-01235,HRDT-002,2025-04-10,2027-04-10,2025-05-24,15,Guyana,Air,"Trinity Biotech, Plc",1062,355.0,4457.29
BATCH-01236,ARV-005,2025-09-07,2027-09-07,2025-10-26,37,Rwanda,Ocean,Cipla Ltd A-42 MIDC Mahar. IN,23240,6853.0,81246.12
BATCH-01237,ARV-003,2025-07-01,2027-07-01,2025-08-13,7,Mozambique,Truck,Mylan (formerly Matrix) Nashik,77000,12980.0,11134.62
BATCH-01238,ARV-012,2025-01-25,2027-01-25,2025-02-16,7,Mozambique,Air,"Cipla, Goa, India",62000,5778.0,20299.0
BATCH-01239,HRDT-002,2025-04-29,2027-04-29,2025-06-10,10,Namibia,Air,"Trinity Biotech, Plc",220,79.0,1736.18
BATCH-01240,ARV-005,2025-10-04,2027-10-04,2025-11-01,5,Tanzania,Air,ABBVIE Ludwigshafen Germany,405,75.0,1262.36
BATCH-01241,ARV-002,2025-10-04,2027-10-04,2025-11-07,19,Côte d'Ivoire,Truck,"Aurobindo Unit III, India",4448,1663.0,1102.3
BATCH-01242,HRDT-011,2026-01-25,2028-01-25,2026-02-22,18,South Sudan,Air,"Alere Medical Co., Ltd.",115,149.0,3256.76
BATCH-01243,ARV-008,2025-07-16,2027-07-16,2025-09-17,30,Zambia,Truck,"Cipla, Patalganga, India",4875,2556.0,4471.07
BATCH-01244,ARV-006,2025-07-04,2027-07-04,2025-10-11,42,South Africa,Ocean,"Strides, Bangalore, India.",440000,19564.0,33865.26
BATCH-01245,ARV-019,2025-12-09,2027-12-09,2026-01-12,19,Haiti,Air,ABBVIE Ludwigshafen Germany,240,30.0,877.61
BATCH-01246,ARV-020,2026-03-12,2028-03-11,2026-04-29,21,Haiti,Air,"Emcure Plot No.P-2, I.T-B.T. Park, Phase II, MIDC, Hinjwadi, Pune, India",1000,133.0,1604.56
BATCH-01247,ARV-008,2025-11-18,2027-11-18,2026-01-01,27,Zambia,Truck,"Aurobindo Unit III, India",3648,974.0,6923.53
BATCH-01248,ARV-003,2025-12-15,2027-12-15,2026-02-20,18,Mozambique,Truck,"Strides, Bangalore, India.",59674,6959.0,7150.25
BATCH-01249,ARV-007,2025-04-18,2027-04-18,2025-05-25,10,Côte d'Ivoire,Air,"Aurobindo Unit III, India",1643,483.0,7293.9
BATCH-01250,HRDT-003,2025-05-29,2027-05-29,2025-08-16,21,Botswana,Air,Inverness Japan,8,2.0,807.65
BATCH-01251,ARV-001,2025-08-26,2027-08-26,2025-09-25,12,Mozambique,Truck,"Aurobindo Unit III, India",23450,2068.0,3936.86
BATCH-01252,ARV-017,2025-11-06,2027-11-06,2025-12-01,16,Zambia,Truck,Mylan (formerly Matrix) Nashik,190000,21534.0,13914.56
BATCH-01253,HRDT-003,2025-03-21,2027-03-21,2025-05-03,6,Haiti,Air,Inverness Japan,1123,257.0,2851.72
BATCH-01254,ARV-004,2026-01-16,2028-01-16,2026-03-07,10,Nigeria,Air Charter,Mylan (formerly Matrix) Nashik,10819,411.0,29674.91
BATCH-01255,HRDT-002,2025-09-08,2027-09-08,2025-11-22,16,South Sudan,Air,"Trinity Biotech, Plc",176,71.0,1743.35
BATCH-01256,ARV-011,2025-12-14,2027-12-14,2026-02-13,9,Zimbabwe,Truck,Hetero Unit III Hyderabad IN,37696,5093.0,10942.89
BATCH-01257,ARV-025,2025-07-24,2027-07-24,2025-09-23,8,Haiti,Air,"MSD, Haarlem, NL",28,7.0,290.0
BATCH-01258,ARV-012,2025-10-18,2027-10-18,2025-12-16,20,Tanzania,Truck,"Cipla, Goa, India",17600,3526.0,8977.0
BATCH-01259,ARV-006,2025-06-11,2027-06-11,2025-07-19,14,Côte d'Ivoire,Air,"Aurobindo Unit III, India",8010,5350.0,4519.97
BATCH-01260,ARV-004,2026-02-26,2028-02-26,2026-04-13,18,South Sudan,Air,"Cipla, Goa, India",635,59.0,1944.99
BATCH-01261,ARV-006,2026-02-24,2028-02-24,2026-03-21,13,Mozambique,Truck,"Micro labs, Verna, Goa, India",648,39.0,30.49
BATCH-01262,ANTM-002,2025-10-01,2027-10-01,2025-11-18,20,Haiti,Air,"Micro Labs, Hosur, India",11000,5051.0,37744.27
BATCH-01263,ARV-011,2025-12-23,2027-12-23,2026-02-03,17,Zimbabwe,Truck,Hetero Unit III Hyderabad IN,59680,7831.0,4529.65
BATCH-01264,ARV-008,2025-10-12,2027-10-12,2025-11-05,18,"Congo, DRC",Air,Mylan (formerly Matrix) Nashik,11,28.0,456.17
BATCH-01265,HRDT-004,2025-06-18,2027-06-18,2025-07-13,9,Ethiopia,Air,Chembio Diagnostics Sys. Inc.,140,38.0,447.73
BATCH-01266,ARV-003,2026-02-02,2028-02-02,2026-03-11,3,Nigeria,Air Charter,Mylan (formerly Matrix) Nashik,85800,5605.0,45180.63
BATCH-01267,ARV-018,2026-03-05,2028-03-04,2026-04-07,8,Zimbabwe,Truck,Mylan (formerly Matrix) Nashik,27847,1153.0,1489.8
BATCH-01268,HRDT-002,2025-02-25,2027-02-25,2025-05-06,11,Zambia,Air,"Trinity Biotech, Plc",5900,1989.0,19569.48
BATCH-01269,ARV-002,2024-11-30,2026-11-30,2025-01-21,21,Uganda,Air,"Strides, Bangalore, India.",6349,355.0,3181.2
BATCH-01270,ARV-005,2025-04-29,2027-04-29,2025-06-30,5,Côte d'Ivoire,Air,ABBVIE Ludwigshafen Germany,10560,2598.0,15873.33
BATCH-01271,ARV-009,2025-06-30,2027-06-30,2025-09-17,38,South Africa,Ocean,"Cipla, Goa, India",105707,7092.0,7704.77
BATCH-01272,ARV-012,2025-05-30,2027-05-30,2025-06-12,6,Vietnam,Air,"Cipla, Goa, India",19392,1899.0,5209.46
BATCH-01273,ARV-005,2026-04-02,2028-04-01,2026-05-08,20,Zimbabwe,Air,ABBVIE (Abbott) Logis. UK,6914,6090.0,41141.5
BATCH-01274,HRDT-004,2025-02-04,2027-02-04,2025-04-04,16,Nigeria,Air,Chembio Diagnostics Sys. Inc.,7719,2502.0,15636.7
BATCH-01275,ARV-013,2025-02-02,2027-02-02,2025-03-25,17,Nigeria,Air,"Aurobindo Unit III, India",447,1054.0,2722.38
BATCH-01276,ARV-005,2025-02-12,2027-02-12,2025-03-22,17,Côte d'Ivoire,Air,ABBVIE Ludwigshafen Germany,12107,2647.0,9307.0
BATCH-01277,ARV-006,2025-05-04,2027-05-04,2025-06-15,9,Nigeria,Air Charter,"Aurobindo Unit III, India",50,112.0,7445.8
BATCH-01278,ARV-006,2025-04-25,2027-04-25,2025-07-06,18,Haiti,Air,"Aurobindo Unit III, India",4077,1404.0,8329.13
BATCH-01279,HRDT-012,2025-03-13,2027-03-13,2025-04-13,5,Côte d'Ivoire,Air,Bio-Rad Laboratories,476,509.0,5446.51
BATCH-01280,HRDT-005,2025-09-19,2027-09-19,2025-10-15,19,Tanzania,Air,"Standard Diagnostics, Korea",10000,3349.0,22523.12
BATCH-01281,ARV-003,2025-03-15,2027-03-15,2025-04-23,17,Uganda,Air,"Aurobindo Unit III, India",1400,156.0,1282.6
BATCH-01282,ARV-002,2025-12-12,2027-12-12,2026-03-02,24,Tanzania,Truck,"Aurobindo Unit III, India",20000,3920.0,6010.2
BATCH-01283,ARV-017,2025-06-08,2027-06-08,2025-07-30,6,Nigeria,Air Charter,Mylan (formerly Matrix) Nashik,30000,3289.0,9736.1
BATCH-01284,ARV-004,2025-01-06,2027-01-06,2025-03-16,18,Ethiopia,Air,"Aurobindo Unit III, India",9691,899.0,6483.0
BATCH-01285,ARV-007,2025-12-31,2027-12-31,2026-03-07,11,Nigeria,Air,"Aurobindo Unit III, India",25932,1548.0,11663.16
BATCH-01286,ARV-016,2026-01-21,2028-01-21,2026-02-06,5,Mozambique,Air,"Strides, Bangalore, India.",18025,1139.0,4683.02
BATCH-01287,ARV-008,2025-10-25,2027-10-25,2025-12-04,20,Rwanda,Air,"Aurobindo Unit III, India",6849,880.0,13841.89
BATCH-01288,ARV-001,2025-11-13,2027-11-13,2025-11-29,8,Rwanda,Air,Hetero Unit III Hyderabad IN,20370,1751.0,13244.8
BATCH-01289,HRDT-001,2026-01-31,2028-01-31,2026-02-11,6,Nigeria,Air,"Alere Medical Co., Ltd.",3041,1235.0,21084.84
BATCH-01290,ARV-010,2025-05-08,2027-05-08,2025-07-06,9,Nigeria,Air Charter,Mylan (formerly Matrix) Nashik,50040,4161.0,11637.64
BATCH-01291,ARV-009,2025-10-04,2027-10-04,2025-12-11,12,Côte d'Ivoire,Truck,Mylan (formerly Matrix) Nashik,2832,159.0,1984.83
BATCH-01292,HRDT-002,2025-05-27,2027-05-27,2025-06-28,19,Namibia,Air,"Trinity Biotech, Plc",1000,345.0,8858.67
BATCH-01293,HRDT-001,2026-01-08,2028-01-08,2026-03-05,12,Zimbabwe,Air,"Alere Medical Co., Ltd.",8787,3560.0,52462.81
BATCH-01294,ARV-008,2025-10-15,2027-10-15,2025-11-23,5,Haiti,Air,"Cipla, Patalganga, India",864,46.0,304.63
BATCH-01295,ARV-006,2025-08-21,2027-08-21,2025-09-10,12,Nigeria,Air Charter,"Aurobindo Unit III, India",6700,426.0,43548.0
BATCH-01296,ARV-002,2025-02-15,2027-02-15,2025-04-30,19,Mozambique,Truck,Hetero Unit III Hyderabad IN,12040,677.0,1522.92
BATCH-01297,ARV-001,2025-07-16,2027-07-16,2025-10-10,34,South Africa,Ocean,"Aurobindo Unit III, India",50000,2953.0,6409.91
